Team,W,L,T,AverageYards,CompletionRate,Location,Location.1,State,long,lat,group,order,subregion
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-79.4577865600586,39.23041915893555,19,5441,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-79.4921646118164,39.20750045776367,19,5442,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-79.497894287109375,39.72316360473633,19,5443,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-79.4004898071289,39.734622955322266,19,5444,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-78.9134750366211,39.7288932800293,19,5445,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-78.79888916015625,39.7288932800293,19,5446,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-78.38063049316406,39.7288932800293,19,5447,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-78.32906341552734,39.72316360473633,19,5448,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-78.094146728515625,39.72316360473633,19,5449,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-77.4696273803711,39.7288932800293,19,5450,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-77.44670104980469,39.7288932800293,19,5451,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-77.2289810180664,39.7288932800293,19,5452,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-77.005523681640625,39.7288932800293,19,5453,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.79353332519531,39.7288932800293,19,5454,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.57008361816406,39.7288932800293,19,5455,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.237762451171875,39.7288932800293,19,5456,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.105987548828125,39.7288932800293,19,5457,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.80231475830078,39.7288932800293,19,5458,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.7793960571289,39.3679313659668,19,5459,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.77366638183594,39.2934455871582,19,5460,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.76793670654297,39.23615264892578,19,5461,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.75647735595703,39.133018493652344,19,5462,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.73355865478516,38.829349517822266,19,5463,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.72209930419922,38.6517333984375,19,5464,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.70491790771484,38.56005859375,19,5465,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.693450927734375,38.4626579284668,19,5466,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.34967803955078,38.45692443847656,19,5467,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.057464599609375,38.45692443847656,19,5468,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.057464599609375,38.428279876708984,19,5469,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.07466125488281,38.40536117553711,19,5470,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.09185028076172,38.3881721496582,19,5471,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.09185028076172,38.36525344848633,19,5472,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.08612060546875,38.33087921142578,19,5473,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.09185028076172,38.31368637084961,19,5474,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.103302001953125,38.28504180908203,19,5475,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.154876708984375,38.1990966796875,19,5476,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.17206573486328,38.12461471557617,19,5477,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.200714111328125,38.07304382324219,19,5478,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.21790313720703,38.02720642089844,19,5479,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.27519226074219,38.03866958618164,19,5480,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.246551513671875,38.06731414794922,19,5481,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.22935485839844,38.1016960144043,19,5482,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.22362518310547,38.11888122558594,19,5483,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.21217346191406,38.15325927734375,19,5484,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.18924713134766,38.1990966796875,19,5485,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.18924713134766,38.222015380859375,19,5486,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.200714111328125,38.23347473144531,19,5487,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.22362518310547,38.23920440673828,19,5488,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.240814208984375,38.23347473144531,19,5489,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.246551513671875,38.216285705566406,19,5490,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.26946258544922,38.18763732910156,19,5491,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.28092193603516,38.15325927734375,19,5492,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.286651611328125,38.11315155029297,19,5493,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.2981185913086,38.107421875,19,5494,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.332489013671875,38.09596252441406,19,5495,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.36113739013672,38.02720642089844,19,5496,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.61897277832031,37.99856185913086,19,5497,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.64188385009766,37.96418380737305,19,5498,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.6590805053711,37.96418380737305,19,5499,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.693450927734375,37.96418380737305,19,5500,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.72782897949219,37.969913482666016,19,5501,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.739288330078125,37.94699478149414,19,5502,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.77366638183594,37.95845413208008,19,5503,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.790863037109375,37.95845413208008,19,5504,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.80804443359375,37.95272445678711,19,5505,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.82523345947266,37.924076080322266,19,5506,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.84242248535156,37.91835021972656,19,5507,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.85961151123047,37.924076080322266,19,5508,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.85961151123047,37.95272445678711,19,5509,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.86534118652344,37.95845413208008,19,5510,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.89398956298828,37.96418380737305,19,5511,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.88825988769531,37.99283218383789,19,5512,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.876800537109375,38.0100212097168,19,5513,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.8538818359375,38.015750885009766,19,5514,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.81377410888672,38.02720642089844,19,5515,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.77366638183594,38.05585861206055,19,5516,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.77366638183594,38.06731414794922,19,5517,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.7793960571289,38.07304382324219,19,5518,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.8538818359375,38.061588287353516,19,5519,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.8710708618164,38.06731414794922,19,5520,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.88253021240234,38.07304382324219,19,5521,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.8538818359375,38.11315155029297,19,5522,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.79659271240234,38.12461471557617,19,5523,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.7793960571289,38.136070251464844,19,5524,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.785125732421875,38.14179992675781,19,5525,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.80231475830078,38.15325927734375,19,5526,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.82523345947266,38.15325927734375,19,5527,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.8710708618164,38.136070251464844,19,5528,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.89398956298828,38.14179992675781,19,5529,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.93982696533203,38.130340576171875,19,5530,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.945556640625,38.136070251464844,19,5531,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.945556640625,38.14179992675781,19,5532,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.93409729003906,38.176177978515625,19,5533,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.91117858886719,38.1990966796875,19,5534,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.85961151123047,38.21055603027344,19,5535,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.84242248535156,38.227745056152344,19,5536,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.84242248535156,38.23920440673828,19,5537,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.85961151123047,38.24493408203125,19,5538,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.88253021240234,38.23347473144531,19,5539,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.91117858886719,38.23920440673828,19,5540,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.91117858886719,38.25639343261719,19,5541,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.89971923828125,38.290767669677734,19,5542,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.89398956298828,38.31368637084961,19,5543,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.89971923828125,38.33087921142578,19,5544,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.91117858886719,38.32514953613281,19,5545,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.9283676147461,38.31368637084961,19,5546,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.93982696533203,38.290767669677734,19,5547,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.93982696533203,38.25065994262695,19,5548,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.95701599121094,38.23920440673828,19,5549,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.968475341796875,38.24493408203125,19,5550,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.008575439453125,38.290767669677734,19,5551,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.008575439453125,38.30223083496094,19,5552,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.98566436767578,38.32514953613281,19,5553,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.99712371826172,38.336605072021484,19,5554,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.008575439453125,38.336605072021484,19,5555,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.0372314453125,38.31368637084961,19,5556,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.04296112060547,38.30223083496094,19,5557,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.04296112060547,38.28504180908203,19,5558,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.0486831665039,38.267852783203125,19,5559,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.0486831665039,38.24493408203125,19,5560,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.054412841796875,38.23347473144531,19,5561,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.07160949707031,38.23920440673828,19,5562,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.09452056884766,38.25639343261719,19,5563,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.12889862060547,38.27931213378906,19,5564,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.151824951171875,38.2964973449707,19,5565,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.16328430175781,38.32514953613281,19,5566,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.191925048828125,38.34806823730469,19,5567,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.20912170410156,38.35952377319336,19,5568,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.24922943115234,38.35952377319336,19,5569,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.26641082763672,38.36525344848633,19,5570,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.3065185546875,38.43973922729492,19,5571,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.3065185546875,38.45692443847656,19,5572,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.26068115234375,38.48557662963867,19,5573,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.24922943115234,38.52568054199219,19,5574,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.191925048828125,38.52568054199219,19,5575,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.17473602294922,38.53141403198242,19,5576,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.17473602294922,38.537139892578125,19,5577,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.21484375,38.56005859375,19,5578,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.237762451171875,38.56005859375,19,5579,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.26641082763672,38.542869567871094,19,5580,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.283599853515625,38.57151794433594,19,5581,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.283599853515625,38.59443664550781,19,5582,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.26641082763672,38.61735534667969,19,5583,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.24922943115234,38.623085021972656,19,5584,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.21484375,38.61735534667969,19,5585,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.16900634765625,38.61735534667969,19,5586,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.13462829589844,38.60016632080078,19,5587,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.105987548828125,38.57725143432617,19,5588,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.060150146484375,38.57151794433594,19,5589,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.054412841796875,38.57725143432617,19,5590,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.060150146484375,38.60016632080078,19,5591,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.08306884765625,38.61735534667969,19,5592,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.12317657470703,38.628814697265625,19,5593,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.151824951171875,38.6517333984375,19,5594,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.151824951171875,38.668922424316406,19,5595,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.13462829589844,38.680381774902344,19,5596,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.11744689941406,38.720489501953125,19,5597,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.11744689941406,38.7319450378418,19,5598,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.13462829589844,38.7319450378418,19,5599,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.16900634765625,38.714759826660156,19,5600,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.18619537353516,38.69184112548828,19,5601,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.2033920288086,38.68610763549805,19,5602,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.22057342529297,38.68610763549805,19,5603,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.2320327758789,38.720489501953125,19,5604,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.24922943115234,38.7319450378418,19,5605,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.27787017822266,38.7319450378418,19,5606,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.30078887939453,38.73767852783203,19,5607,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.31224822998047,38.73767852783203,19,5608,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.34089660644531,38.7319450378418,19,5609,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.34089660644531,38.7491340637207,19,5610,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.31797790527344,38.77778244018555,19,5611,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.3065185546875,38.81789016723633,19,5612,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.283599853515625,38.835079193115234,19,5613,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.27214050292969,38.835079193115234,19,5614,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.25495147705078,38.835079193115234,19,5615,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.22057342529297,38.79497146606445,19,5616,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.2033920288086,38.77778244018555,19,5617,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.18619537353516,38.77778244018555,19,5618,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.17473602294922,38.80643081665039,19,5619,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.18619537353516,38.829349517822266,19,5620,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.16900634765625,38.85226821899414,19,5621,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.191925048828125,38.86945724487305,19,5622,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.20912170410156,38.875186920166016,19,5623,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.2033920288086,38.921024322509766,19,5624,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.22057342529297,38.93821334838867,19,5625,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.21484375,38.949668884277344,19,5626,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.20912170410156,38.966861724853516,19,5627,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.16900634765625,38.97831726074219,19,5628,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.16328430175781,38.989776611328125,19,5629,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.15755462646484,39.00123596191406,19,5630,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.17473602294922,39.02415466308594,19,5631,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.16900634765625,39.041343688964844,19,5632,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.146087646484375,39.075721740722656,19,5633,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.12889862060547,39.081451416015625,19,5634,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.11744689941406,39.0929069519043,19,5635,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.11744689941406,39.11009979248047,19,5636,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.146087646484375,39.121559143066406,19,5637,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.15755462646484,39.121559143066406,19,5638,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.2033920288086,39.1043701171875,19,5639,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.20912170410156,39.075721740722656,19,5640,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.22057342529297,39.06426239013672,19,5641,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.2320327758789,39.06426239013672,19,5642,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.237762451171875,39.11582565307617,19,5643,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.26641082763672,39.14447784423828,19,5644,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.26641082763672,39.16166305541992,19,5645,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.243499755859375,39.213233947753906,19,5646,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.2033920288086,39.26479721069336,19,5647,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.16900634765625,39.287715911865234,19,5648,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.16900634765625,39.30490493774414,19,5649,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.16900634765625,39.32209396362305,19,5650,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.12889862060547,39.31636428833008,19,5651,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.11744689941406,39.327823638916016,19,5652,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.1117172241211,39.333553314208984,19,5653,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.12317657470703,39.35074234008789,19,5654,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.105987548828125,39.36219787597656,19,5655,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.00285339355469,39.35074234008789,19,5656,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.97993469238281,39.35647201538086,19,5657,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.962738037109375,39.36219787597656,19,5658,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.962738037109375,39.379390716552734,19,5659,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.0200424194336,39.39085006713867,19,5660,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.008575439453125,39.42522430419922,19,5661,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.968475341796875,39.43668746948242,19,5662,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.945556640625,39.4596061706543,19,5663,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.90544891357422,39.45387268066406,19,5664,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.89971923828125,39.45387268066406,19,5665,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.89398956298828,39.4596061706543,19,5666,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.90544891357422,39.47106170654297,19,5667,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.89971923828125,39.493980407714844,19,5668,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.876800537109375,39.51116943359375,19,5669,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.88253021240234,39.51689910888672,19,5670,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.922637939453125,39.52262878417969,19,5671,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.97993469238281,39.48252487182617,19,5672,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.99712371826172,39.47106170654297,19,5673,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.00285339355469,39.488250732421875,19,5674,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.98566436767578,39.51689910888672,19,5675,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.968475341796875,39.5570068359375,19,5676,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-75.968475341796875,39.579925537109375,19,5677,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.00285339355469,39.56273651123047,19,5678,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.03150177001953,39.55127716064453,19,5679,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.054412841796875,39.56846237182617,19,5680,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.07160949707031,39.56273651123047,19,5681,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.08879089355469,39.55127716064453,19,5682,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.1117172241211,39.51689910888672,19,5683,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.13462829589844,39.50543975830078,19,5684,NA
BAL,10,6,0,6.52,58.89,Maryland,Maryland,maryland,-76.1403579711914,39.493980407714844,19,5685,NA
